# ---
# Dataset courtesy of PF Duc (Department of Physics, McGill University).
# ---
# 1409 set the 1Dhe heater to 20 mA 
# 1801 the pressure is going down linearly but very slowly (maybe linked to 4K plate)
# 1802 set the 1Dhe heater to 15 mA 
# 1.389	6.01e-5	5.754
# 2205 set the 1Dhe heater to 11 mA
# 0000 set the 1DHe heater to be 8mA in 3 hours
# 0823 set the 1DHe heater to 15 mA as the flow didn't raise at last change 
# now the flow kicks up pretty much immediately!
# 1119 set the 1DHe heater to 35 mA
# 1344 put the HS-MC on again and the heater on 1DHe (now both HS are on)
# put more pressure on top of the cell (P4 is now 64.5 psi)
# 1539 started the regeneration of the mass spec and use the turbo on the wall for the time being
#
#C'Time(s)', 'PRESSURE(psi)', 'TEMPERATURE(C)', 'FLOW(mbarl/s)', 'P2(mbar)', '4K flange(K)', 'Still flange(K)', 'T MXC flange(K)', 'T_CH8(K)', 'R_CH8(Ohm)', 'heater(A)', 'dt(s)'
Time  PRESSURE  TEMPERATURE  FLOW  P2  4K_flange  Still_flange  T_MXC_flange  T_CH8  R_CH8  heater  dt
1505202215.634  5.628  23.897  5.608e-05  0.003144  3.60826  3.18573  1.96843  1.29487  0.0  0.0  48885.11
1505202237.194  5.628  23.899  5.608e-05  0.003144  3.60826  3.18573  1.96843  1.29296  0.0  0.0  48906.69
1505202258.769  5.628  23.899  5.609e-05  0.003144  3.60764  3.18311  1.96843  1.29296  0.0  0.0  48928.26
1505202280.343  5.628  23.901  5.606e-05  0.003144  3.60764  3.18308  1.96926  1.29296  0.0  0.0  48949.84
1505202301.918  5.628  23.903  5.604e-05  0.003144  3.60764  3.18308  1.96552  1.29072  0.0  0.0  48971.41
1505202323.493  5.628  23.903  5.604e-05  0.003162  3.60764  3.18308  1.96552  1.29245  0.0  0.0  48993.09
1505202345.177  5.626  23.903  5.604e-05  0.003162  3.60669  3.18473  1.96552  1.29245  0.0  0.0  49014.64
1505202366.721  5.627  23.908  5.604e-05  0.003162  3.60669  3.18473  1.96021  1.29245  0.0  0.0  49036.21
1505202388.296  5.628  23.908  5.606e-05  0.003162  3.60669  3.18473  1.97173  1.29121  0.0  0.0  49057.93
1505202410.011  5.625  23.91  5.612e-05  0.003162  3.61455  3.18473  1.97173  1.29359  0.0  0.0  49079.5
1505202431.586  5.627  23.91  5.613e-05  0.003162  3.60491  3.18873  2.01453  1.29359  0.0  0.0  49101.08
1505202453.16  5.626  23.912  5.613e-05  0.003144  3.60491  3.18873  1.95272  1.29359  0.0  0.0  49122.61
1505202474.689  5.626  23.914  5.609e-05  0.003144  3.60491  3.18873  1.95482  1.29064  0.0  0.0  49144.16
1505202496.248  5.627  23.914  5.604e-05  0.003144  3.60779  3.18873  1.95482  1.29185  0.0  0.0  49165.72
1505202517.807  5.627  23.914  5.604e-05  0.003144  3.60779  3.18721  1.95293  1.29185  0.0  0.0  49187.27
1505202539.351  5.627  23.916  5.604e-05  0.003144  3.60779  3.18721  1.9524  1.29185  0.0  0.0  49208.83
1505202560.91  5.626  23.919  5.604e-05  0.003144  3.60779  3.18721  1.9524  1.29481  0.0  0.0  49230.42
1505202582.5  5.626  23.921  5.608e-05  0.003144  3.60594  3.18669  1.9524  1.29328  0.0  0.0  49251.96
1505202604.044  5.625  23.921  5.611e-05  0.003144  3.60594  3.18625  1.95604  1.29328  0.0  0.0  49273.52
1505202625.603  5.625  23.923  5.61e-05  0.003144  3.60594  3.18625  1.95115  1.29462  0.0  0.0  49295.24
1505202647.318  5.624  23.923  5.609e-05  0.003144  3.60594  3.18625  1.95115  1.29187  0.0  0.0  49316.78
1505202668.862  5.625  23.925  5.607e-05  0.003144  3.6062  3.18906  1.95115  1.29187  0.0  0.0  49338.32
1505202690.406  5.625  23.925  5.604e-05  0.003144  3.6062  3.18394  1.93513  1.29187  0.0  0.0  49359.93
1505202712.012  5.624  23.928  5.604e-05  0.003144  3.6062  3.18394  1.95685  1.29315  0.0  0.0  49381.47
1505202733.555  5.624  23.93  5.604e-05  0.003162  3.6062  3.18394  1.95685  1.29397  0.0  0.0  49403.03
1505202755.102  5.625  23.93  5.604e-05  0.003162  3.60755  3.18433  1.95685  1.29397  0.0  0.0  49424.58
1505202776.661  5.624  23.932  5.611e-05  0.003162  3.60755  3.18433  1.94877  1.29397  0.0  0.0  49446.15
1505202798.236  5.624  23.932  5.614e-05  0.003162  3.60755  3.18433  1.93947  1.29276  0.0  0.0  49467.77
1505202819.858  5.624  23.934  5.614e-05  0.003162  3.61289  3.18433  1.93947  1.29248  0.0  0.0  49489.33
1505202841.417  5.621  23.936  5.614e-05  0.003162  3.60542  3.18646  1.95086  1.29248  0.0  0.0  49510.89
1505202862.976  5.622  23.936  5.613e-05  0.003162  3.60542  3.18646  1.93738  1.29248  0.0  0.0  49532.53
1505202884.613  5.624  23.936  5.608e-05  0.003162  3.60542  3.18646  1.93616  1.29162  0.0  0.0  49554.07
1505202906.157  5.623  23.939  5.604e-05  0.003162  3.60559  3.18646  1.93616  1.29305  0.0  0.0  49575.63
1505202927.716  5.622  23.941  5.604e-05  0.003162  3.60559  3.18842  1.94834  1.29305  0.0  0.0  49597.21
1505202949.291  5.621  23.941  5.605e-05  0.003162  3.60559  3.18842  1.93286  1.29305  0.0  0.0  49618.77
1505202970.85  5.622  23.943  5.611e-05  0.003162  3.60559  3.18842  1.93286  1.29092  0.0  0.0  49640.33
1505202992.409  5.622  23.945  5.615e-05  0.003162  3.60738  3.18531  1.93286  1.29049  0.0  0.0  49661.89
1505203013.969  5.622  23.945  5.615e-05  0.003162  3.60738  3.18687  1.94784  1.29049  0.0  0.0  49683.46
1505203035.544  5.623  23.947  5.614e-05  0.003162  3.60738  3.18687  1.93351  1.2943  0.0  0.0  49705.02
1505203057.103  5.623  23.947  5.61e-05  0.003162  3.60738  3.18687  1.93351  1.29122  0.0  0.0  49726.55
1505203078.631  5.624  23.947  5.604e-05  0.003162  3.60708  3.18688  1.93351  1.29122  0.0  0.0  49748.11
1505203100.19  5.623  23.952  5.604e-05  0.003162  3.60708  3.18765  1.93609  1.29122  0.0  0.0  49769.68
1505203121.765  5.623  23.952  5.604e-05  0.003162  3.60708  3.18765  1.93706  1.29331  0.0  0.0  49791.27
1505203143.355  5.624  23.954  5.604e-05  0.003162  3.60708  3.18765  1.93706  1.29133  0.0  0.0  49812.82
1505203164.899  5.622  23.954  5.605e-05  0.003162  3.60673  3.18562  1.93706  1.29133  0.0  0.0  49834.36
1505203186.443  5.622  23.956  5.608e-05  0.003162  3.60673  3.18562  1.93699  1.29133  0.0  0.0  49855.92
1505203208.002  5.622  23.956  5.609e-05  0.003162  3.60673  3.18562  1.93019  1.29066  0.0  0.0  49877.48
1505203229.561  5.622  23.959  5.608e-05  0.003162  3.61196  3.18562  1.93019  1.29238  0.0  0.0  49899.08
1505203251.167  5.623  23.959  5.607e-05  0.003162  3.60811  3.1867  1.94681  1.29238  0.0  0.0  49920.63
1505203272.711  5.622  23.961  5.604e-05  0.003162  3.60811  3.1867  1.935  1.29238  0.0  0.0  49942.22
1505203294.301  5.624  23.963  5.604e-05  0.003162  3.60811  3.1867  1.93668  1.29182  0.0  0.0  49963.76
1505203315.845  5.623  23.963  5.596e-05  0.003162  3.60636  3.1867  1.93668  1.29047  0.0  0.0  49985.31
1505203337.388  5.622  23.963  5.596e-05  0.003162  3.60636  3.1876  1.93154  1.29047  0.0  0.0  50006.87
1505203358.948  5.622  23.967  5.6e-05  0.003162  3.60636  3.1876  1.93278  1.29433  0.0  0.0  50028.42
1505203380.507  5.622  23.967  5.604e-05  0.003162  3.60636  3.1876  1.93278  1.29327  0.0  0.0  50049.98
1505203402.066  5.622  23.967  5.604e-05  0.003162  3.60747  3.18849  1.93278  1.29138  0.0  0.0  50071.56
1505203423.641  5.622  23.97  5.604e-05  0.003162  3.60747  3.18911  1.94051  1.29138  0.0  0.0  50093.16
1505203445.247  5.622  23.97  5.604e-05  0.003162  3.60747  3.18911  1.93681  1.29255  0.0  0.0  50114.69
1505203466.775  5.621  23.972  5.595e-05  0.003162  3.60747  3.18911  1.93681  1.29116  0.0  0.0  50136.3
1505203488.381  5.621  23.972  5.591e-05  0.003144  3.60789  3.18737  1.93681  1.29116  0.0  0.0  50157.86
1505203509.94  5.62  23.974  5.589e-05  0.003144  3.60789  3.18587  1.92136  1.29116  0.0  0.0  50179.42
1505203531.5  5.622  23.976  5.59e-05  0.003144  3.60789  3.18587  1.90792  1.29338  0.0  0.0  50200.98
1505203553.059  5.621  23.976  5.595e-05  0.003144  3.60789  3.18587  1.90792  1.2924  0.0  0.0  50222.55
1505203574.634  5.621  23.979  5.604e-05  0.003144  3.60859  3.18697  1.90792  1.2924  0.0  0.0  50244.11
1505203596.193  5.622  23.981  5.604e-05  0.003144  3.60859  3.18697  1.92503  1.2924  0.0  0.0  50265.67
1505203617.752  5.622  23.981  5.604e-05  0.003144  3.60859  3.18697  1.92454  1.29303  0.0  0.0  50287.21
1505203639.296  5.621  23.981  5.604e-05  0.003144  3.61093  3.18697  1.92454  1.29252  0.0  0.0  50308.76
1505203660.855  5.623  23.983  5.595e-05  0.003144  3.60749  3.19386  1.93187  1.29252  0.0  0.0  50330.32
1505203682.399  5.622  23.983  5.594e-05  0.003144  3.60749  3.19386  1.92883  1.29252  0.0  0.0  50351.88
1505203703.958  5.622  23.985  5.594e-05  0.003144  3.60749  3.19386  1.92657  1.29115  0.0  0.0  50373.43
1505203725.517  5.62  23.987  5.596e-05  0.003144  3.60681  3.19386  1.92657  1.29144  0.0  0.0  50395.02
1505203747.108  5.622  23.987  5.604e-05  0.003144  3.60681  3.18872  1.91739  1.29144  0.0  0.0  50416.58
1505203768.667  5.62  23.99  5.604e-05  0.003144  3.60681  3.18872  1.91347  1.29144  0.0  0.0  50438.14
1505203790.226  5.621  23.99  5.604e-05  0.003144  3.60681  3.18872  1.91347  1.2917  0.0  0.0  50459.76
1505203811.848  5.619  23.992  5.604e-05  0.003144  3.60745  3.1856  1.91347  1.29209  0.0  0.0  50481.32
1505203833.407  5.62  23.992  5.604e-05  0.003144  3.60745  3.18532  1.91455  1.29209  0.0  0.0  50502.88
1505203854.966  5.62  23.994  5.602e-05  0.003144  3.60745  3.18532  1.9173  1.29066  0.0  0.0  50524.5
1505203876.588  5.618  23.994  5.599e-05  0.003144  3.60745  3.18532  1.9173  1.29086  0.0  0.0  50546.06
1505203898.147  5.619  23.996  5.594e-05  0.003144  3.60697  3.18551  1.9173  1.29086  0.0  0.0  50567.78
1505203919.862  5.62  23.996  5.327e-05  0.003144  3.60697  3.18436  1.91777  1.29086  0.0  0.0  50589.34
1505203941.421  5.619  23.998  5.34e-05  0.003144  3.60697  3.18436  1.91493  1.29289  0.0  0.0  50610.9
1505203962.981  5.62  23.998  5.417e-05  0.003144  3.60697  3.18436  1.91493  1.28996  0.0  0.0  50632.57
1505203984.649  5.62  24.001  5.468e-05  0.003144  3.6084  3.18591  1.91493  1.28996  0.0  0.0  50654.13
1505204006.208  5.62  24.001  5.501e-05  0.003144  3.6084  3.18591  1.90397  1.28996  0.0  0.0  50675.7
1505204027.783  5.618  24.003  5.522e-05  0.003144  3.6084  3.18591  1.9219  1.29258  0.0  0.0  50697.29
1505204049.374  5.619  24.005  5.537e-05  0.003144  3.61081  3.18591  1.9219  1.29276  0.0  0.0  50718.85
1505204070.933  5.619  24.007  5.547e-05  0.003144  3.60797  3.19074  1.91842  1.29276  0.0  0.0  50740.39
1505204092.477  5.619  24.007  5.552e-05  0.003144  3.60797  3.19074  1.91861  1.29276  0.0  0.0  50761.97
1505204114.051  5.619  24.007  5.566e-05  0.003144  3.60797  3.19074  1.91902  1.29044  0.0  0.0  50783.53
1505204135.611  5.618  24.01  5.576e-05  0.003162  3.60658  3.19074  1.91902  1.29059  0.0  0.0  50805.09
1505204157.17  5.618  24.01  5.585e-05  0.003162  3.60658  3.18442  1.91807  1.29059  0.0  0.0  50826.82
1505204178.901  5.617  24.012  5.587e-05  0.003162  3.60658  3.18442  1.92304  1.30086  0.0  0.0  50848.36
1505204200.444  5.618  24.012  5.589e-05  0.003162  3.60658  3.18442  1.92304  1.29313  0.0  0.0  50869.94
1505204222.019  5.618  24.014  5.589e-05  0.003162  3.60831  3.1856  1.92304  1.29425  0.0  0.0  50891.62
1505204243.703  5.619  24.016  5.587e-05  0.003162  3.60831  3.18653  1.92815  1.29425  0.0  0.0  50913.18
1505204265.262  5.619  24.016  5.586e-05  0.003162  3.60831  3.18653  1.91738  1.28929  0.0  0.0  50934.91
1505204286.993  5.619  24.016  5.59e-05  0.003162  3.60831  3.18653  1.91738  1.29317  0.0  0.0  50956.47
1505204308.553  5.617  24.018  5.604e-05  0.003162  3.60825  3.18805  1.91738  1.29317  0.0  0.0  50978.04
1505204330.127  5.618  24.018  5.605e-05  0.003162  3.60825  3.18683  1.91314  1.29317  0.0  0.0  50999.6
1505204351.687  5.618  24.021  5.608e-05  0.003162  3.60825  3.18683  1.91964  1.2929  0.0  0.0  51021.18
1505204373.261  5.616  24.023  5.609e-05  0.003144  3.60825  3.18683  1.91964  1.29229  0.0  0.0  51042.78
1505204394.867  5.617  24.023  5.609e-05  0.003144  3.60497  3.18618  1.91964  1.29229  0.0  0.0  51064.33
1505204416.411  5.616  24.023  5.606e-05  0.003162  3.60497  3.18618  1.92225  1.29229  0.0  0.0  51085.89
1505204437.97  5.617  24.025  5.604e-05  0.003144  3.60497  3.18618  1.91176  1.29194  0.0  0.0  51107.46
1505204459.545  5.617  24.027  5.604e-05  0.003162  3.6095  3.18618  1.91176  1.29409  0.0  0.0  51129.02
1505204481.104  5.617  24.027  5.605e-05  0.003162  3.60809  3.18785  1.91588  1.29409  0.0  0.0  51150.64
1505204502.726  5.619  24.029  5.609e-05  0.003162  3.60809  3.18785  1.91823  1.29409  0.0  0.0  51172.22
1505204524.301  5.617  24.029  5.613e-05  0.003162  3.60809  3.18785  1.91809  1.29323  0.0  0.0  51193.78
1505204545.86  5.615  24.032  5.618e-05  0.003162  3.60711  3.19628  1.91809  1.29259  0.0  0.0  51215.37
1505204567.451  5.616  24.032  5.621e-05  0.003162  3.60711  3.18887  1.91229  1.29259  0.0  0.0  51236.93
1505204589.01  5.614  24.034  5.615e-05  0.003162  3.60711  3.18887  1.90813  1.29658  0.0  0.0  51258.5
1505204610.585  5.614  24.034  5.614e-05  0.003162  3.60711  3.18887  1.90813  1.29078  0.0  0.0  51280.04
1505204632.128  5.615  24.036  5.613e-05  0.003162  3.60734  3.18704  1.90813  1.29049  0.0  0.0  51301.61
1505204653.688  5.615  24.036  5.611e-05  0.003162  3.60734  3.18408  1.91026  1.29049  0.0  0.0  51323.19
1505204675.278  5.614  24.038  5.613e-05  0.003162  3.60734  3.18408  1.90346  1.29058  0.0  0.0  51344.74
1505204696.822  5.613  24.038  5.62e-05  0.003162  3.60734  3.18408  1.90346  1.29022  0.0  0.0  51366.3
1505204718.381  5.615  24.041  5.623e-05  0.003162  3.60728  3.18388  1.90346  1.29022  0.0  0.0  51387.9
1505204739.987  5.615  24.041  5.624e-05  0.003162  3.60728  3.18511  1.9247  1.29022  0.0  0.0  51409.46
1505204761.546  5.614  24.043  5.623e-05  0.003162  3.60728  3.18511  1.91281  1.29342  0.0  0.0  51431.02
1505204783.105  5.615  24.043  5.622e-05  0.003162  3.60728  3.18511  1.91281  1.29292  0.0  0.0  51452.57
1505204804.649  5.614  24.045  5.621e-05  0.003162  3.60875  3.18467  1.91281  1.29292  0.0  0.0  51474.13
1505204826.208  5.614  24.047  5.616e-05  0.003162  3.60875  3.18467  1.90621  1.29292  0.0  0.0  51495.68
1505204847.767  5.614  24.047  5.622e-05  0.003162  3.60875  3.18467  1.91006  1.29302  0.0  0.0  51517.27
1505204869.358  5.613  24.047  5.622e-05  0.003162  3.60745  3.18467  1.91006  1.28982  0.0  0.0  51538.82
1505204890.902  5.613  24.049  5.625e-05  0.003162  3.60517  3.19287  1.91472  1.28982  0.0  0.0  51560.38
1505204912.461  5.613  24.052  5.627e-05  0.003162  3.60517  3.19287  1.90495  1.28982  0.0  0.0  51581.94
1505204934.02  5.614  24.049  5.626e-05  0.003162  3.60517  3.19287  1.90495  1.29328  0.0  0.0  51603.5
1505204955.579  5.614  24.054  5.623e-05  0.003162  3.60793  3.1895  1.90495  1.29264  0.0  0.0  51625.1
1505204977.185  5.614  24.054  5.622e-05  0.003162  3.60793  3.18663  1.91801  1.29264  0.0  0.0  51646.66
1505204998.745  5.614  24.054  5.615e-05  0.003144  3.60793  3.18663  1.91455  1.2999  0.0  0.0  51668.22
1505205020.304  5.615  24.056  5.613e-05  0.003144  3.60793  3.18663  1.91455  1.28899  0.0  0.0  51689.95
1505205042.035  5.614  24.058  5.613e-05  0.003144  3.60851  3.18753  1.91455  1.28875  0.0  0.0  51711.51
1505205063.594  5.612  24.058  5.617e-05  0.003144  3.60851  3.18546  1.91328  1.28875  0.0  0.0  51733.09
1505205085.169  5.613  24.058  5.622e-05  0.003144  3.60851  3.18546  1.90341  1.2937  0.0  0.0  51754.66
1505205106.744  5.613  24.06  5.625e-05  0.003144  3.60851  3.18546  1.90341  1.29233  0.0  0.0  51776.22
1505205128.303  5.612  24.06  5.626e-05  0.003144  3.60766  3.18724  1.90341  1.29233  0.0  0.0  51797.78
1505205149.862  5.613  24.063  5.626e-05  0.003144  3.60766  3.18944  1.90349  1.29233  0.0  0.0  51819.35
1505205171.437  5.613  24.063  5.623e-05  0.003144  3.60766  3.18944  1.91671  1.2923  0.0  0.0  51840.93
1505205193.012  5.612  24.063  5.622e-05  0.003144  3.60766  3.18944  1.91671  1.29264  0.0  0.0  51862.49
1505205214.571  5.613  24.067  5.616e-05  0.003144  3.6068  3.1871  1.8966  1.29264  0.0  0.0  51884.06
1505205236.146  5.613  24.065  5.622e-05  0.003162  3.6068  3.1871  1.91382  1.29264  0.0  0.0  51905.61
1505205257.689  5.613  24.067  5.623e-05  0.003162  3.6068  3.1871  1.91589  1.2913  0.0  0.0  51927.15
1505205279.233  5.614  24.067  5.627e-05  0.003162  3.606  3.1871  1.91589  1.29154  0.0  0.0  51948.76
1505205300.839  5.613  24.069  5.628e-05  0.003162  3.606  3.18407  1.91841  1.29154  0.0  0.0  51970.31
1505205322.398  5.611  24.072  5.627e-05  0.003162  3.606  3.18407  1.91325  1.29154  0.0  0.0  51991.86
1505205343.942  5.613  24.072  5.627e-05  0.003162  3.606  3.18407  1.91325  1.29189  0.0  0.0  52013.45
1505205365.532  5.612  24.072  5.625e-05  0.003162  3.60758  3.18962  1.91325  1.29256  0.0  0.0  52035.01
1505205387.092  5.612  24.074  5.622e-05  0.003162  3.60758  3.19225  1.91254  1.29256  0.0  0.0  52056.57
1505205408.651  5.612  24.076  5.622e-05  0.003144  3.60758  3.19225  1.91026  1.29444  0.0  0.0  52078.16
1505205430.241  5.612  24.076  5.622e-05  0.003144  3.60758  3.19225  1.91026  1.2911  0.0  0.0  52099.72
1505205451.801  5.61  24.076  5.626e-05  0.003144  3.60813  3.18734  1.91026  1.29086  0.0  0.0  52121.37
1505205473.453  5.611  24.078  5.631e-05  0.003144  3.60813  3.19104  1.90186  1.29086  0.0  0.0  52142.9
1505205494.981  5.611  24.078  5.631e-05  0.003144  3.60813  3.19104  1.90163  1.29284  0.0  0.0  52164.47
1505205516.556  5.611  24.08  5.629e-05  0.003144  3.60813  3.19104  1.90163  1.29046  0.0  0.0  52186.03
1505205538.115  5.611  24.083  5.626e-05  0.003144  3.60687  3.18648  1.90163  1.29046  0.0  0.0  52207.58
1505205559.659  5.611  24.083  5.622e-05  0.003144  3.60687  3.18428  1.91882  1.29046  0.0  0.0  52229.17
1505205581.25  5.611  24.083  5.622e-05  0.003144  3.60687  3.18428  1.92191  1.29353  0.0  0.0  52250.73
1505205602.809  5.611  24.085  5.622e-05  0.003144  3.60687  3.18428  1.92191  1.29237  0.0  0.0  52272.27
1505205624.352  5.611  24.085  5.622e-05  0.003144  3.60801  3.18955  1.90334  1.29237  0.0  0.0  52293.86
1505205645.943  5.611  24.087  5.626e-05  0.003144  3.60801  3.18955  1.91194  1.29237  0.0  0.0  52315.42
1505205667.502  5.61  24.089  5.628e-05  0.003144  3.60801  3.18955  1.90985  1.29194  0.0  0.0  52336.98
1505205689.061  5.61  24.089  5.629e-05  0.003144  3.60887  3.18955  1.90985  1.29209  0.0  0.0  52358.54
1505205710.621  5.61  24.092  5.63e-05  0.003144  3.60834  3.18699  1.90844  1.29209  0.0  0.0  52380.1
1505205732.18  5.611  24.089  5.63e-05  0.003144  3.60834  3.18699  1.91826  1.29209  0.0  0.0  52401.64
1505205753.723  5.61  24.094  5.628e-05  0.003144  3.60834  3.18699  1.91826  1.29135  0.0  0.0  52423.23
1505205775.314  5.61  24.094  5.625e-05  0.003162  3.60784  3.19301  1.91826  1.29088  0.0  0.0  52444.79
1505205796.873  5.611  24.094  5.625e-05  0.003162  3.60784  3.18504  1.89382  1.29088  0.0  0.0  52466.37
1505205818.448  5.61  24.096  5.627e-05  0.003162  3.60784  3.18504  1.91638  1.29281  0.0  0.0  52488.02
1505205840.101  5.61  24.096  5.632e-05  0.003162  3.60784  3.18504  1.91638  1.29168  0.0  0.0  52509.62
1505205861.707  5.609  24.098  5.633e-05  0.003162  3.60585  3.185  1.91638  1.29135  0.0  0.0  52531.2
1505205883.282  5.608  24.098  5.634e-05  0.003162  3.60585  3.18878  1.9139  1.29135  0.0  0.0  52552.77
1505205904.857  5.609  24.1  5.632e-05  0.003162  3.60585  3.18878  1.91282  1.29463  0.0  0.0  52574.33
1505205926.416  5.609  24.1  5.632e-05  0.003162  3.60585  3.18878  1.91282  1.29058  0.0  0.0  52595.89
1505205947.975  5.608  24.103  5.628e-05  0.003162  3.60813  3.18928  1.91282  1.29058  0.0  0.0  52617.45
